date,product_name,category,shelf_life_hours,day_of_week,weekend_flag,month,holiday_flag,promotion_flag,temperature_c,rainfall_mm,footfall,price,current_stock,produced_qty,qty_sold,waste_qty
2025-11-24,Salad,Healthy,24,0,0,11,0,0,22.6,1.5,356,5.5,86,114,91,23
2024-03-21,Pizza Slice,FastFood,24,3,0,3,0,0,17.2,7.8,379,5.0,39,122,112,10
2025-02-25,Ice Cream,Dessert,72,1,0,2,0,1,26.0,5.3,274,4.0,100,164,149,15
2024-05-03,Bread,Bakery,48,4,0,5,0,0,17.4,0.0,442,2.5,99,137,122,15
2025-11-01,Sandwich,Bakery,48,5,1,11,0,1,19.0,5.9,468,4.5,68,165,158,7
2025-08-26,Burger,FastFood,24,1,0,8,0,0,19.3,7.5,268,6.0,96,86,80,6
2024-09-05,Sandwich,Bakery,48,3,0,9,0,0,12.2,13.9,337,4.5,26,98,76,22
2024-07-15,Coffee,Beverage,12,0,0,7,0,1,18.3,0.0,333,3.0,39,195,179,16
2024-11-29,Bread,Bakery,48,4,0,11,0,0,9.1,4.7,362,2.5,92,117,113,4
2025-06-20,Pizza Slice,FastFood,24,4,0,6,0,0,15.6,2.5,352,5.0,74,130,114,16
2024-10-19,Pizza Slice,FastFood,24,5,1,10,0,0,18.5,7.0,481,5.0,83,131,131,0
2024-02-29,Coffee,Beverage,12,3,0,2,0,0,13.5,0.0,401,3.0,109,144,139,5
2025-12-14,Pizza Slice,FastFood,24,6,1,12,0,0,6.5,1.7,589,5.0,102,161,139,22
2025-03-15,Salad,Healthy,24,5,1,3,0,0,6.3,0.0,503,5.5,44,131,131,0
2025-06-08,Salad,Healthy,24,6,1,6,0,1,19.1,2.2,307,5.5,49,115,115,0
2025-08-31,Bread,Bakery,48,6,1,8,0,0,12.0,4.0,428,2.5,83,147,147,0
2024-01-14,Coffee,Beverage,12,6,1,1,0,1,18.1,1.8,427,3.0,96,162,159,3
2024-03-20,Pizza Slice,FastFood,24,2,0,3,1,0,10.2,0.6,491,5.0,44,148,137,11
2025-09-20,Sandwich,Bakery,48,5,1,9,0,1,19.3,4.3,565,4.5,64,147,147,0
2025-08-28,Chicken Roll,Snack,24,3,0,8,0,0,25.9,6.6,290,3.5,116,112,112,0
2025-08-24,Burger,FastFood,24,6,1,8,0,0,1.4,3.3,523,6.0,34,143,130,13
2025-09-28,Salad,Healthy,24,6,1,9,0,1,16.9,6.0,438,5.5,61,129,114,15
2025-08-12,Pizza Slice,FastFood,24,1,0,8,0,0,9.1,5.9,334,5.0,89,132,112,20
2024-06-12,Bread,Bakery,48,2,0,6,0,0,26.4,3.4,430,2.5,46,134,120,14
2024-05-03,Ice Cream,Dessert,72,4,0,5,0,0,15.3,3.8,465,4.0,106,136,118,18
2024-11-24,Coffee,Beverage,12,6,1,11,1,1,15.2,1.5,591,3.0,86,223,223,0
2024-03-30,Ice Cream,Dessert,72,5,1,3,0,1,17.0,8.5,514,4.0,96,186,170,16
2025-11-22,Pizza Slice,FastFood,24,5,1,11,1,0,17.5,3.8,550,5.0,66,157,141,16
2024-05-06,Chicken Roll,Snack,24,0,0,5,0,0,12.1,10.0,349,3.5,76,128,117,11
2025-04-19,Chicken Roll,Snack,24,5,1,4,0,0,14.9,0.0,508,3.5,119,142,135,7
2025-03-22,Ice Cream,Dessert,72,5,1,3,0,0,26.8,5.9,462,4.0,86,157,135,22
2024-06-03,Salad,Healthy,24,0,0,6,0,1,20.4,3.3,442,5.5,33,101,101,0
2025-08-21,Bread,Bakery,48,3,0,8,0,0,22.5,2.6,487,2.5,83,139,139,0
2025-08-12,Sandwich,Bakery,48,1,0,8,0,0,16.8,3.4,303,4.5,79,93,91,2
2024-05-25,Salad,Healthy,24,5,1,5,0,0,14.9,0.0,372,5.5,21,118,98,20
2025-04-29,Chicken Roll,Snack,24,1,0,4,0,0,22.1,0.0,322,3.5,91,127,122,5
2025-06-03,Ice Cream,Dessert,72,1,0,6,0,0,18.4,0.0,233,4.0,79,118,118,0
2025-05-27,Ice Cream,Dessert,72,1,0,5,0,0,25.1,6.0,310,4.0,89,110,110,0
2025-06-28,Salad,Healthy,24,5,1,6,0,0,23.3,0.7,432,5.5,83,86,86,0
2024-06-23,Chicken Roll,Snack,24,6,1,6,0,0,15.6,1.0,416,3.5,76,152,131,21
2025-01-10,Pizza Slice,FastFood,24,4,0,1,0,0,21.3,3.9,272,5.0,84,113,100,13
2024-05-06,Ice Cream,Dessert,72,0,0,5,0,0,15.8,0.0,506,4.0,57,136,116,20
2024-09-13,Sandwich,Bakery,48,4,0,9,0,0,14.3,2.6,300,4.5,74,122,102,20
2024-08-02,Coffee,Beverage,12,4,0,8,0,0,23.4,9.1,342,3.0,20,160,136,24
2025-05-10,Coffee,Beverage,12,5,1,5,0,0,13.3,0.2,534,3.0,55,152,152,0
2024-01-14,Chicken Roll,Snack,24,6,1,1,0,0,21.4,0.0,422,3.5,64,148,148,0
2024-09-27,Salad,Healthy,24,4,0,9,0,0,24.7,0.0,364,5.5,40,99,92,7
2025-08-18,Bread,Bakery,48,0,0,8,0,0,22.3,2.4,402,2.5,87,154,154,0
2025-11-07,Coffee,Beverage,12,4,0,11,0,0,4.0,9.2,336,3.0,108,173,169,4
2025-10-03,Pizza Slice,FastFood,24,4,0,10,0,0,21.7,2.7,269,5.0,61,84,78,6
2025-04-21,Pizza Slice,FastFood,24,0,0,4,1,0,21.5,0.6,325,5.0,72,113,107,6
2024-08-07,Salad,Healthy,24,2,0,8,0,0,15.2,0.0,316,5.5,29,99,82,17
2024-07-27,Pizza Slice,FastFood,24,5,1,7,1,0,16.9,1.1,468,5.0,83,167,167,0
2024-01-28,Chicken Roll,Snack,24,6,1,1,0,0,11.6,0.2,418,3.5,30,141,125,16
2024-09-04,Burger,FastFood,24,2,0,9,0,0,22.0,6.5,397,6.0,53,125,125,0
2024-12-14,Sandwich,Bakery,48,5,1,12,0,0,19.3,4.5,279,4.5,34,101,84,17
2025-05-14,Burger,FastFood,24,2,0,5,0,0,23.2,5.7,355,6.0,62,112,94,18
2024-12-26,Sandwich,Bakery,48,3,0,12,0,1,21.0,0.0,269,4.5,22,113,113,0
2025-02-07,Burger,FastFood,24,4,0,2,0,0,18.2,6.0,209,6.0,116,87,79,8
2024-10-07,Bread,Bakery,48,0,0,10,0,0,16.6,2.9,361,2.5,61,116,116,0
2025-08-15,Pizza Slice,FastFood,24,4,0,8,0,1,21.9,0.0,415,5.0,41,127,116,11
2025-03-07,Salad,Healthy,24,4,0,3,0,0,28.9,6.3,317,5.5,26,79,69,10
2025-01-05,Ice Cream,Dessert,72,6,1,1,0,1,6.7,3.6,442,4.0,17,138,124,14
2024-08-18,Bread,Bakery,48,6,1,8,0,1,20.1,0.0,499,2.5,84,157,157,0
2025-04-12,Pizza Slice,FastFood,24,5,1,4,0,0,15.6,2.5,363,5.0,13,138,136,2
2024-05-31,Sandwich,Bakery,48,4,0,5,0,0,20.2,2.3,369,4.5,35,130,118,12
2025-06-29,Bread,Bakery,48,6,1,6,0,0,27.3,0.0,579,2.5,28,171,151,20
2024-09-21,Sandwich,Bakery,48,5,1,9,0,0,18.7,12.0,389,4.5,75,156,132,24
2025-08-19,Salad,Healthy,24,1,0,8,0,1,6.7,9.6,371,5.5,65,129,116,13
2024-08-12,Coffee,Beverage,12,0,0,8,0,0,15.6,0.0,439,3.0,97,155,152,3
2024-10-09,Salad,Healthy,24,2,0,10,0,0,21.0,0.0,366,5.5,59,77,77,0
2024-10-23,Chicken Roll,Snack,24,2,0,10,0,1,12.3,5.8,463,3.5,23,132,127,5
2025-12-16,Burger,FastFood,24,1,0,12,0,1,7.9,13.5,277,6.0,109,114,114,0
2024-05-23,Bread,Bakery,48,3,0,5,0,0,12.1,2.2,244,2.5,83,153,129,24
2025-02-14,Pizza Slice,FastFood,24,4,0,2,0,0,19.2,0.0,389,5.0,69,107,102,5
2025-02-11,Salad,Healthy,24,1,0,2,0,0,17.7,1.3,230,5.5,85,75,75,0
2024-08-21,Salad,Healthy,24,2,0,8,0,1,23.6,4.5,350,5.5,37,98,98,0
2025-06-03,Ice Cream,Dessert,72,1,0,6,0,0,11.2,0.0,357,4.0,74,112,112,0
2025-09-19,Coffee,Beverage,12,4,0,9,0,0,28.3,2.7,316,3.0,46,130,130,0
2025-08-27,Sandwich,Bakery,48,2,0,8,1,0,13.2,1.1,371,4.5,49,105,105,0
2025-12-15,Pizza Slice,FastFood,24,0,0,12,0,0,25.0,1.6,382,5.0,70,112,105,7
2025-06-01,Sandwich,Bakery,48,6,1,6,0,0,34.3,6.2,519,4.5,113,142,137,5
2025-07-08,Sandwich,Bakery,48,1,0,7,0,0,33.9,6.0,334,4.5,94,92,83,9
2025-10-31,Ice Cream,Dessert,72,4,0,10,0,0,15.2,0.0,340,4.0,33,117,117,0
2024-06-20,Chicken Roll,Snack,24,3,0,6,0,0,18.6,0.0,391,3.5,53,114,106,8
2025-05-05,Chicken Roll,Snack,24,0,0,5,0,0,20.2,2.6,429,3.5,97,130,130,0
2025-03-10,Burger,FastFood,24,0,0,3,0,0,20.2,1.1,302,6.0,23,107,89,18
2024-04-20,Burger,FastFood,24,5,1,4,0,0,9.8,1.0,493,6.0,40,148,148,0
2025-02-02,Ice Cream,Dessert,72,6,1,2,0,0,6.9,0.0,479,4.0,107,144,124,20
2024-04-16,Sandwich,Bakery,48,1,0,4,0,0,17.8,11.3,235,4.5,39,119,102,17
2024-12-24,Burger,FastFood,24,1,0,12,1,0,15.2,4.5,500,6.0,69,135,135,0
2025-04-09,Salad,Healthy,24,2,0,4,0,1,23.9,1.1,493,5.5,24,108,108,0
2024-04-10,Pizza Slice,FastFood,24,2,0,4,0,0,9.0,5.7,313,5.0,117,98,84,14
2025-12-01,Salad,Healthy,24,0,0,12,0,0,29.7,2.3,350,5.5,99,95,76,19
2024-08-31,Ice Cream,Dessert,72,5,1,8,0,0,13.3,7.0,435,4.0,116,128,127,1
2025-07-21,Burger,FastFood,24,0,0,7,0,0,14.5,0.0,418,6.0,30,135,115,20
2024-12-23,Ice Cream,Dessert,72,0,0,12,0,1,22.2,4.5,318,4.0,48,164,151,13
2024-07-03,Ice Cream,Dessert,72,2,0,7,0,0,9.9,0.0,210,4.0,53,119,103,16
2025-07-28,Sandwich,Bakery,48,0,0,7,0,1,16.9,0.4,333,4.5,62,139,128,11
2024-06-22,Pizza Slice,FastFood,24,5,1,6,0,0,16.9,3.1,489,5.0,81,139,135,4
2025-12-16,Pizza Slice,FastFood,24,1,0,12,0,0,5.9,5.3,303,5.0,18,92,85,7
2024-06-28,Burger,FastFood,24,4,0,6,0,0,11.4,3.5,252,6.0,84,124,108,16
2025-12-09,Pizza Slice,FastFood,24,1,0,12,0,1,18.0,9.1,384,5.0,21,113,109,4
2025-07-11,Ice Cream,Dessert,72,4,0,7,0,1,19.5,6.6,351,4.0,61,147,141,6
2025-02-25,Sandwich,Bakery,48,1,0,2,0,0,19.8,0.0,335,4.5,89,103,87,16
2024-04-26,Chicken Roll,Snack,24,4,0,4,1,0,11.3,1.7,519,3.5,85,160,160,0
2024-05-25,Sandwich,Bakery,48,5,1,5,0,0,8.4,0.0,501,4.5,57,131,128,3
2025-05-09,Sandwich,Bakery,48,4,0,5,0,0,27.5,10.7,255,4.5,58,96,96,0
2025-11-30,Pizza Slice,FastFood,24,6,1,11,0,0,14.1,3.4,525,5.0,29,164,146,18
2025-01-14,Pizza Slice,FastFood,24,1,0,1,0,0,5.3,8.2,363,5.0,88,135,115,20
2025-04-11,Ice Cream,Dessert,72,4,0,4,0,0,20.2,7.1,457,4.0,108,144,128,16
2024-06-20,Sandwich,Bakery,48,3,0,6,0,0,18.6,3.8,398,4.5,88,111,111,0
2024-11-03,Pizza Slice,FastFood,24,6,1,11,0,0,22.4,9.7,452,5.0,32,145,127,18
2025-10-31,Salad,Healthy,24,4,0,10,0,0,20.4,2.8,380,5.5,33,75,75,0
2024-02-22,Coffee,Beverage,12,3,0,2,0,0,25.0,9.1,283,3.0,71,113,111,2
2024-06-03,Salad,Healthy,24,0,0,6,0,1,15.7,4.7,419,5.5,88,108,96,12
2025-03-08,Ice Cream,Dessert,72,5,1,3,0,0,12.6,1.4,519,4.0,27,145,125,20
2024-04-05,Pizza Slice,FastFood,24,4,0,4,0,0,15.0,3.1,461,5.0,98,113,91,22
2025-01-07,Burger,FastFood,24,1,0,1,0,0,14.0,0.0,427,6.0,96,130,130,0
2024-01-08,Bread,Bakery,48,0,0,1,0,0,22.4,0.0,260,2.5,84,126,113,13
2024-10-11,Chicken Roll,Snack,24,4,0,10,0,0,16.8,5.5,369,3.5,36,126,126,0
2025-11-10,Ice Cream,Dessert,72,0,0,11,0,0,38.2,5.3,334,4.0,32,161,140,21
2025-12-01,Sandwich,Bakery,48,0,0,12,0,0,29.6,0.0,366,4.5,55,98,88,10
2025-07-21,Salad,Healthy,24,0,0,7,0,0,28.9,6.7,316,5.5,59,79,79,0
2025-11-18,Salad,Healthy,24,1,0,11,0,0,17.0,0.0,308,5.5,25,63,63,0
2025-05-01,Sandwich,Bakery,48,3,0,5,0,0,23.5,3.6,396,4.5,24,107,103,4
2024-03-23,Chicken Roll,Snack,24,5,1,3,0,1,15.2,1.9,603,3.5,95,175,171,4
2025-08-27,Sandwich,Bakery,48,2,0,8,0,0,23.5,0.0,326,4.5,102,103,103,0
2024-08-16,Coffee,Beverage,12,4,0,8,0,0,17.5,4.4,315,3.0,24,139,125,14
2024-08-31,Salad,Healthy,24,5,1,8,0,0,18.0,3.5,343,5.5,101,100,100,0
2024-07-23,Salad,Healthy,24,1,0,7,0,0,16.6,4.7,232,5.5,92,58,58,0
2025-01-08,Burger,FastFood,24,2,0,1,0,0,27.6,1.2,296,6.0,84,134,111,23
2025-03-26,Pizza Slice,FastFood,24,2,0,3,0,0,18.0,3.0,381,5.0,70,85,85,0
2024-11-09,Sandwich,Bakery,48,5,1,11,0,0,12.4,8.8,367,4.5,45,106,106,0
2025-07-14,Sandwich,Bakery,48,0,0,7,1,0,18.6,0.0,409,4.5,85,157,141,16
2024-10-08,Salad,Healthy,24,1,0,10,0,1,21.9,0.0,334,5.5,10,112,112,0
2025-01-14,Burger,FastFood,24,1,0,1,0,0,21.3,1.0,374,6.0,51,133,122,11
2025-06-07,Bread,Bakery,48,5,1,6,0,0,25.9,8.4,539,2.5,78,182,160,22
2024-06-11,Ice Cream,Dessert,72,1,0,6,0,1,23.3,0.0,337,4.0,44,144,135,9
2024-11-30,Sandwich,Bakery,48,5,1,11,0,0,17.7,6.1,556,4.5,49,148,141,7
2024-09-08,Sandwich,Bakery,48,6,1,9,0,0,21.5,13.6,547,4.5,56,153,129,24
2024-07-30,Sandwich,Bakery,48,1,0,7,0,0,12.4,1.7,203,4.5,78,90,79,11
2024-05-19,Chicken Roll,Snack,24,6,1,5,0,0,16.9,5.6,317,3.5,38,120,120,0
2025-08-19,Bread,Bakery,48,1,0,8,0,0,7.7,1.0,295,2.5,80,104,104,0
2025-10-25,Coffee,Beverage,12,5,1,10,0,0,10.9,7.3,483,3.0,107,170,170,0
2024-11-03,Burger,FastFood,24,6,1,11,0,0,19.4,3.2,517,6.0,27,143,130,13
2025-09-11,Ice Cream,Dessert,72,3,0,9,0,0,12.2,7.2,288,4.0,109,128,115,13
2025-08-05,Coffee,Beverage,12,1,0,8,0,0,20.2,3.1,425,3.0,39,140,130,10
2025-05-19,Chicken Roll,Snack,24,0,0,5,0,1,21.7,0.0,333,3.5,61,171,147,24
2025-04-20,Salad,Healthy,24,6,1,4,0,0,14.6,0.9,477,5.5,80,100,96,4
2025-07-20,Ice Cream,Dessert,72,6,1,7,0,1,17.3,1.7,422,4.0,13,146,135,11
2024-07-15,Sandwich,Bakery,48,0,0,7,0,0,20.1,4.1,305,4.5,39,81,81,0
2025-04-23,Pizza Slice,FastFood,24,2,0,4,0,0,15.9,0.0,388,5.0,67,111,111,0
2025-08-10,Sandwich,Bakery,48,6,1,8,0,0,13.4,0.0,394,4.5,73,113,113,0
2025-02-13,Ice Cream,Dessert,72,3,0,2,0,0,23.9,7.7,311,4.0,20,115,114,1
2025-02-14,Pizza Slice,FastFood,24,4,0,2,0,0,17.4,0.0,437,5.0,66,97,82,15
2025-06-11,Coffee,Beverage,12,2,0,6,0,0,25.1,10.4,344,3.0,104,122,122,0
2024-09-21,Salad,Healthy,24,5,1,9,0,1,11.5,0.0,509,5.5,94,129,106,23
2024-06-19,Ice Cream,Dessert,72,2,0,6,0,1,17.7,0.0,298,4.0,31,131,131,0
2025-04-19,Sandwich,Bakery,48,5,1,4,0,0,9.2,5.3,538,4.5,105,153,145,8
2025-01-29,Coffee,Beverage,12,2,0,1,1,1,10.0,5.1,349,3.0,111,189,174,15
2025-08-25,Pizza Slice,FastFood,24,0,0,8,0,0,16.2,0.4,369,5.0,13,96,91,5
2024-02-03,Bread,Bakery,48,5,1,2,0,1,20.8,0.7,396,2.5,99,166,152,14
2025-06-07,Salad,Healthy,24,5,1,6,0,0,17.1,1.6,527,5.5,43,97,97,0
2024-12-03,Pizza Slice,FastFood,24,1,0,12,0,0,21.8,0.0,288,5.0,82,70,70,0
2025-03-11,Ice Cream,Dessert,72,1,0,3,0,0,19.4,6.5,348,4.0,31,157,135,22
2025-09-06,Burger,FastFood,24,5,1,9,0,0,9.4,9.2,543,6.0,26,138,124,14
2025-03-11,Salad,Healthy,24,1,0,3,0,0,6.9,5.8,297,5.5,68,78,78,0
2025-07-11,Burger,FastFood,24,4,0,7,0,0,8.0,7.5,388,6.0,12,92,92,0
2024-06-25,Sandwich,Bakery,48,1,0,6,0,1,9.3,0.0,584,4.5,42,162,162,0
2024-08-07,Burger,FastFood,24,2,0,8,0,0,22.8,6.9,371,6.0,92,126,126,0
2024-04-14,Burger,FastFood,24,6,1,4,0,0,16.9,0.0,522,6.0,66,145,140,5
2025-01-23,Sandwich,Bakery,48,3,0,1,0,0,24.5,4.2,431,4.5,25,123,102,21
2024-04-23,Chicken Roll,Snack,24,1,0,4,0,0,19.8,4.5,417,3.5,62,132,114,18
2024-05-01,Pizza Slice,FastFood,24,2,0,5,0,0,25.3,0.0,387,5.0,112,112,96,16
2024-01-02,Salad,Healthy,24,1,0,1,0,0,17.9,1.9,324,5.5,42,68,62,6
2025-10-09,Bread,Bakery,48,3,0,10,0,0,14.6,10.9,364,2.5,103,138,123,15
2024-12-07,Salad,Healthy,24,5,1,12,0,0,21.2,6.6,485,5.5,114,124,103,21
2025-06-27,Pizza Slice,FastFood,24,4,0,6,0,0,10.6,6.5,339,5.0,105,77,75,2
2025-02-12,Salad,Healthy,24,2,0,2,0,0,16.5,5.0,377,5.5,41,74,67,7
2025-02-04,Ice Cream,Dessert,72,1,0,2,0,0,21.3,3.4,394,4.0,38,124,123,1
2025-06-13,Bread,Bakery,48,4,0,6,0,0,8.0,2.5,369,2.5,82,162,138,24
2024-03-08,Ice Cream,Dessert,72,4,0,3,0,1,33.6,8.4,273,4.0,46,188,172,16
2025-07-08,Salad,Healthy,24,1,0,7,0,0,10.4,3.0,334,5.5,92,78,77,1
2025-01-31,Pizza Slice,FastFood,24,4,0,1,0,0,22.3,2.2,331,5.0,14,130,114,16
2025-07-11,Chicken Roll,Snack,24,4,0,7,0,0,6.8,1.5,371,3.5,82,124,109,15
2025-05-28,Burger,FastFood,24,2,0,5,0,0,14.0,0.0,414,6.0,28,131,131,0
2025-03-22,Sandwich,Bakery,48,5,1,3,0,0,25.2,1.3,391,4.5,28,122,122,0
2025-11-11,Ice Cream,Dessert,72,1,0,11,0,0,18.6,8.5,457,4.0,86,133,125,8
2024-10-28,Burger,FastFood,24,0,0,10,0,0,20.6,0.6,389,6.0,12,122,108,14
2025-06-13,Sandwich,Bakery,48,4,0,6,1,0,30.5,1.0,488,4.5,19,157,152,5
2024-12-26,Coffee,Beverage,12,3,0,12,0,0,3.5,5.3,396,3.0,87,143,135,8
2025-07-08,Salad,Healthy,24,1,0,7,0,0,25.5,0.0,414,5.5,95,93,81,12
2025-03-14,Sandwich,Bakery,48,4,0,3,0,0,21.4,2.5,334,4.5,93,95,95,0
2024-08-08,Burger,FastFood,24,3,0,8,0,0,10.6,5.1,322,6.0,64,114,114,0
2025-12-07,Pizza Slice,FastFood,24,6,1,12,0,0,25.8,0.0,441,5.0,10,137,114,23
2024-02-21,Pizza Slice,FastFood,24,2,0,2,0,0,14.9,0.5,291,5.0,94,105,97,8
2025-11-09,Salad,Healthy,24,6,1,11,0,1,25.2,2.2,427,5.5,79,116,116,0
2024-07-10,Sandwich,Bakery,48,2,0,7,0,0,18.2,2.6,340,4.5,56,117,94,23
2025-06-20,Burger,FastFood,24,4,0,6,0,0,28.7,0.0,319,6.0,76,143,121,22
2025-03-22,Bread,Bakery,48,5,1,3,0,0,16.0,5.2,467,2.5,82,149,142,7
2025-10-03,Burger,FastFood,24,4,0,10,0,1,15.0,11.1,308,6.0,79,137,118,19
2025-11-01,Burger,FastFood,24,5,1,11,0,0,21.6,4.9,441,6.0,59,136,132,4
2024-11-07,Burger,FastFood,24,3,0,11,0,0,26.5,4.3,357,6.0,47,101,101,0
2025-05-15,Ice Cream,Dessert,72,3,0,5,0,0,15.5,1.0,340,4.0,75,122,115,7
2025-10-21,Chicken Roll,Snack,24,1,0,10,0,0,16.2,0.0,340,3.5,97,129,127,2
2024-04-03,Sandwich,Bakery,48,2,0,4,0,0,13.5,7.8,394,4.5,52,91,91,0
2024-03-08,Pizza Slice,FastFood,24,4,0,3,0,0,4.8,5.3,343,5.0,58,87,87,0
2025-07-02,Sandwich,Bakery,48,2,0,7,0,0,11.2,3.5,385,4.5,97,109,109,0
2024-02-17,Sandwich,Bakery,48,5,1,2,0,0,10.2,3.1,399,4.5,43,124,111,13
2025-05-11,Bread,Bakery,48,6,1,5,0,0,14.5,3.3,484,2.5,31,147,147,0
2025-01-26,Pizza Slice,FastFood,24,6,1,1,0,1,14.4,0.3,488,5.0,100,165,142,23
2025-10-26,Coffee,Beverage,12,6,1,10,0,0,22.0,10.2,430,3.0,78,147,143,4
2024-01-06,Sandwich,Bakery,48,5,1,1,0,1,10.6,3.8,367,4.5,43,125,121,4
2024-03-21,Sandwich,Bakery,48,3,0,3,0,0,26.7,0.2,375,4.5,39,85,83,2
2025-02-08,Pizza Slice,FastFood,24,5,1,2,0,0,23.5,9.3,505,5.0,30,146,128,18
2025-04-18,Chicken Roll,Snack,24,4,0,4,0,0,20.7,6.5,305,3.5,94,145,131,14
2025-12-23,Coffee,Beverage,12,1,0,12,0,0,18.6,0.0,362,3.0,97,156,135,21
2025-05-30,Chicken Roll,Snack,24,4,0,5,0,0,16.7,5.7,445,3.5,30,130,119,11
2024-12-15,Chicken Roll,Snack,24,6,1,12,0,0,29.2,0.0,468,3.5,97,140,130,10
2025-02-13,Chicken Roll,Snack,24,3,0,2,0,1,11.4,0.2,470,3.5,72,162,150,12
2025-11-15,Coffee,Beverage,12,5,1,11,0,0,19.5,6.3,462,3.0,101,149,149,0
2024-12-26,Chicken Roll,Snack,24,3,0,12,0,0,10.5,0.0,294,3.5,94,88,85,3
2024-12-17,Ice Cream,Dessert,72,1,0,12,0,1,24.4,6.6,398,4.0,47,166,163,3
2024-10-11,Chicken Roll,Snack,24,4,0,10,0,0,28.8,0.0,346,3.5,71,112,112,0
2024-03-28,Sandwich,Bakery,48,3,0,3,0,0,13.2,3.0,396,4.5,78,98,92,6
2025-01-27,Bread,Bakery,48,0,0,1,1,1,21.2,4.4,398,2.5,47,191,173,18
2024-09-11,Ice Cream,Dessert,72,2,0,9,0,1,24.7,3.7,326,4.0,59,145,145,0
2024-10-25,Burger,FastFood,24,4,0,10,0,0,20.9,2.3,374,6.0,63,102,102,0
2025-02-17,Chicken Roll,Snack,24,0,0,2,1,0,11.0,5.4,417,3.5,15,135,113,22
2025-03-26,Sandwich,Bakery,48,2,0,3,0,1,25.9,5.5,421,4.5,86,125,125,0
2024-11-24,Ice Cream,Dessert,72,6,1,11,0,0,12.4,0.0,511,4.0,70,119,118,1
2024-02-11,Ice Cream,Dessert,72,6,1,2,0,0,12.5,3.1,456,4.0,90,149,133,16
2024-01-25,Sandwich,Bakery,48,3,0,1,0,0,25.1,3.5,448,4.5,103,102,93,9
2024-04-17,Sandwich,Bakery,48,2,0,4,0,0,9.1,3.3,270,4.5,117,105,87,18
2024-12-08,Chicken Roll,Snack,24,6,1,12,1,0,18.5,0.0,575,3.5,82,168,168,0
2025-03-20,Burger,FastFood,24,3,0,3,0,0,5.0,8.3,322,6.0,111,133,109,24
2025-04-15,Burger,FastFood,24,1,0,4,0,0,11.6,0.0,393,6.0,114,127,106,21
2024-10-20,Coffee,Beverage,12,6,1,10,0,0,13.1,3.6,465,3.0,114,177,176,1
2025-07-27,Pizza Slice,FastFood,24,6,1,7,1,0,21.0,0.3,580,5.0,52,163,161,2
2025-03-11,Salad,Healthy,24,1,0,3,0,1,17.3,0.3,291,5.5,96,71,71,0
2025-01-01,Bread,Bakery,48,2,0,1,0,0,16.4,0.0,318,2.5,16,150,128,22
2024-03-10,Coffee,Beverage,12,6,1,3,0,0,18.7,1.0,406,3.0,106,141,131,10
2025-12-27,Salad,Healthy,24,5,1,12,0,0,21.8,3.9,529,5.5,36,112,112,0
2024-04-10,Ice Cream,Dessert,72,2,0,4,0,0,23.3,2.3,423,4.0,82,130,130,0
2024-05-23,Ice Cream,Dessert,72,3,0,5,0,0,26.9,3.8,407,4.0,29,132,128,4
2024-09-03,Coffee,Beverage,12,1,0,9,0,0,20.0,0.0,347,3.0,117,148,139,9
2024-10-18,Salad,Healthy,24,4,0,10,0,0,6.0,1.8,318,5.5,77,84,84,0
2024-04-11,Chicken Roll,Snack,24,3,0,4,0,1,9.2,7.4,346,3.5,118,175,153,22
2024-05-14,Ice Cream,Dessert,72,1,0,5,0,0,27.5,3.0,353,4.0,57,142,128,14
2024-10-11,Pizza Slice,FastFood,24,4,0,10,0,0,13.7,0.0,282,5.0,25,84,84,0
2025-03-24,Burger,FastFood,24,0,0,3,0,0,12.7,0.0,236,6.0,103,83,83,0
2024-04-29,Bread,Bakery,48,0,0,4,0,0,19.2,0.9,288,2.5,60,136,118,18
2024-04-19,Bread,Bakery,48,4,0,4,1,0,22.9,3.2,517,2.5,31,170,170,0
2024-11-11,Pizza Slice,FastFood,24,0,0,11,0,0,20.0,4.9,301,5.0,72,103,94,9
2025-03-21,Coffee,Beverage,12,4,0,3,0,0,18.9,2.7,358,3.0,94,152,129,23
2024-08-13,Chicken Roll,Snack,24,1,0,8,0,0,16.9,4.4,337,3.5,54,116,116,0
2024-06-29,Bread,Bakery,48,5,1,6,0,1,36.1,7.2,469,2.5,21,163,154,9
2025-06-08,Chicken Roll,Snack,24,6,1,6,0,0,23.8,0.0,476,3.5,105,137,137,0
2025-05-29,Chicken Roll,Snack,24,3,0,5,0,0,2.0,4.5,233,3.5,113,133,114,19
2024-05-25,Chicken Roll,Snack,24,5,1,5,0,0,26.9,5.5,453,3.5,107,136,134,2
2025-10-28,Pizza Slice,FastFood,24,1,0,10,0,0,24.5,1.2,388,5.0,89,120,120,0
2024-03-14,Pizza Slice,FastFood,24,3,0,3,0,1,23.9,9.4,401,5.0,75,122,122,0
2024-03-09,Bread,Bakery,48,5,1,3,1,1,28.7,6.7,561,2.5,42,200,194,6
2025-07-30,Salad,Healthy,24,2,0,7,0,0,16.0,0.7,406,5.5,86,97,97,0
2024-06-26,Salad,Healthy,24,2,0,6,0,0,22.1,3.9,351,5.5,38,95,71,24
2024-04-10,Sandwich,Bakery,48,2,0,4,0,0,26.6,5.1,485,4.5,64,127,124,3
2024-03-28,Salad,Healthy,24,3,0,3,0,0,14.5,10.7,370,5.5,37,69,69,0
